cod,diga,data,volume
dig-10,Gorgo Lago,2014-06-01,1.34
dig-12,Leone,2014-06-01,3.98
dig-13,Nicoletti,2014-06-01,12.92
dig-14,Ogliastro (Don Sturzo),2014-06-01,40.10
dig-15,Olivo,2014-06-01,4.60
dig-17,Piana Degli Albanesi,2014-06-01,23.66
dig-18,Poma,2014-06-01,69.65
dig-19,Pozzillo,2014-06-01,68.03
dig-20,Prizzi,2014-06-01,7.96
dig-22,Rosamarina,2014-06-01,98.88
dig-23,Rubino,2014-06-01,11.23
dig-24,San Giovanni,2014-06-01,15.68
dig-25,Santa Rosalia,2014-06-01,19.93
dig-26,Scanzano,2014-06-01,9.15
dig-28,Trinità,2014-06-01,8.92
dig-01,Àncipa,2014-05-01,26.68
dig-02,Arancio,2014-05-01,27.91
dig-03,Castello,2014-05-01,19.87
dig-04,Cimia,2014-05-01,5.04
dig-05,Comunelli,2014-05-01,6.44
dig-06,Disueri,2014-05-01,8.29
dig-07,Fanaco,2014-05-01,19.20
dig-09,Garcia (M. Francese),2014-05-01,59.53
dig-10,Gorgo Lago,2014-05-01,1.30
dig-12,Leone,2014-05-01,4.19
dig-13,Nicoletti,2014-05-01,13.02
dig-14,Ogliastro (Don Sturzo),2014-05-01,40.30
dig-15,Olivo,2014-05-01,4.82
dig-17,Piana Degli Albanesi,2014-05-01,24.61
dig-18,Poma,2014-05-01,72.12
dig-19,Pozzillo,2014-05-01,66.52
dig-20,Prizzi,2014-05-01,7.97
dig-22,Rosamarina,2014-05-01,101.58
dig-23,Rubino,2014-05-01,11.46
dig-24,San Giovanni,2014-05-01,15.92
dig-25,Santa Rosalia,2014-05-01,20.03
dig-26,Scanzano,2014-05-01,10.45
dig-28,Trinità,2014-05-01,9.10
dig-01,Àncipa,2014-04-01,22.25
dig-02,Arancio,2014-04-01,28.85
dig-03,Castello,2014-04-01,19.77
dig-04,Cimia,2014-04-01,5.14
dig-05,Comunelli,2014-04-01,6.50
dig-06,Disueri,2014-04-01,8.06
dig-07,Fanaco,2014-04-01,19.31
dig-09,Garcia (M. Francese),2014-04-01,64.72
dig-10,Gorgo Lago,2014-04-01,1.30
dig-12,Leone,2014-04-01,4.19
dig-13,Nicoletti,2014-04-01,13.31
dig-14,Ogliastro (Don Sturzo),2014-04-01,39.72
dig-15,Olivo,2014-04-01,4.77
dig-17,Piana Degli Albanesi,2014-04-01,22.78
dig-18,Poma,2014-04-01,72.12
dig-19,Pozzillo,2014-04-01,54.89
dig-20,Prizzi,2014-04-01,7.97
dig-22,Rosamarina,2014-04-01,100.88
dig-23,Rubino,2014-04-01,11.48
dig-24,San Giovanni,2014-04-01,15.94
dig-25,Santa Rosalia,2014-04-01,20.07
dig-26,Scanzano,2014-04-01,10.59
dig-28,Trinità,2014-04-01,7.76
dig-01,Àncipa,2014-03-01,13.71
dig-02,Arancio,2014-03-01,26.71
dig-03,Castello,2014-03-01,19.69
dig-04,Cimia,2014-03-01,5.05
dig-05,Comunelli,2014-03-01,6.26
dig-06,Disueri,2014-03-01,6.67
dig-07,Fanaco,2014-03-01,19.22
dig-09,Garcia (M. Francese),2014-03-01,57.04
dig-10,Gorgo Lago,2014-03-01,1.30
dig-12,Leone,2014-03-01,3.53
dig-13,Nicoletti,2014-03-01,13.11
dig-14,Ogliastro (Don Sturzo),2014-03-01,37.56
dig-15,Olivo,2014-03-01,4.52
dig-17,Piana Degli Albanesi,2014-03-01,18.99
dig-18,Poma,2014-03-01,66.39
dig-19,Pozzillo,2014-03-01,43.26
dig-20,Prizzi,2014-03-01,6.45
dig-22,Rosamarina,2014-03-01,94.33
dig-23,Rubino,2014-03-01,11.44
dig-24,San Giovanni,2014-03-01,15.90
dig-25,Santa Rosalia,2014-03-01,20.07
dig-26,Scanzano,2014-03-01,8.74
dig-28,Trinità,2014-03-01,8.18
dig-01,Àncipa,2014-02-01,8.61
dig-02,Arancio,2014-02-01,24.71
dig-03,Castello,2014-02-01,15.73
dig-04,Cimia,2014-02-01,4.83
dig-05,Comunelli,2014-02-01,5.87
dig-06,Disueri,2014-02-01,5.68
dig-07,Fanaco,2014-02-01,14.60
dig-09,Garcia (M. Francese),2014-02-01,60.78
dig-10,Gorgo Lago,2014-02-01,1.30
dig-12,Leone,2014-02-01,3.86
dig-13,Nicoletti,2014-02-01,11.38
dig-14,Ogliastro (Don Sturzo),2014-02-01,26.64
dig-15,Olivo,2014-02-01,3.25
dig-17,Piana Degli Albanesi,2014-02-01,17.04
dig-18,Poma,2014-02-01,58.52
dig-19,Pozzillo,2014-02-01,20.32
dig-20,Prizzi,2014-02-01,5.98
dig-22,Rosamarina,2014-02-01,76.90
dig-23,Rubino,2014-02-01,11.50
dig-24,San Giovanni,2014-02-01,14.52
dig-25,Santa Rosalia,2014-02-01,15.53
dig-26,Scanzano,2014-02-01,6.87
dig-28,Trinità,2014-02-01,8.28
dig-01,Àncipa,2014-01-01,7.39
dig-02,Arancio,2014-01-01,21.31
dig-03,Castello,2014-01-01,11.99
dig-04,Cimia,2014-01-01,4.79
dig-05,Comunelli,2014-01-01,5.37
dig-06,Disueri,2014-01-01,3.04
dig-07,Fanaco,2014-01-01,11.76
dig-09,Garcia (M. Francese),2014-01-01,46.65
dig-10,Gorgo Lago,2014-01-01,1.28
dig-12,Leone,2014-01-01,3.65
dig-13,Nicoletti,2014-01-01,11.14
dig-14,Ogliastro (Don Sturzo),2014-01-01,23.84
dig-15,Olivo,2014-01-01,2.99
dig-17,Piana Degli Albanesi,2014-01-01,19.94
dig-18,Poma,2014-01-01,44.76
dig-19,Pozzillo,2014-01-01,19.46
dig-20,Prizzi,2014-01-01,5.92
dig-22,Rosamarina,2014-01-01,65.51
dig-23,Rubino,2014-01-01,7.88
dig-24,San Giovanni,2014-01-01,12.79
dig-25,Santa Rosalia,2014-01-01,12.87
dig-26,Scanzano,2014-01-01,3.05
dig-28,Trinità,2014-01-01,7.22
dig-01,Àncipa,2013-12-01,3.59
dig-02,Arancio,2013-12-01,20.83
dig-03,Castello,2013-12-01,11.31
dig-04,Cimia,2013-12-01,4.85
dig-05,Comunelli,2013-12-01,5.13
dig-06,Disueri,2013-12-01,1.83
dig-07,Fanaco,2013-12-01,11.97
dig-09,Garcia (M. Francese),2013-12-01,44.13
dig-10,Gorgo Lago,2013-12-01,1.29
dig-12,Leone,2013-12-01,2.86
dig-13,Nicoletti,2013-12-01,11.15
dig-14,Ogliastro (Don Sturzo),2013-12-01,22.35
dig-15,Olivo,2013-12-01,1.89
dig-17,Piana Degli Albanesi,2013-12-01,14.36
dig-18,Poma,2013-12-01,42.37
dig-19,Pozzillo,2013-12-01,8.24
dig-20,Prizzi,2013-12-01,3.10
dig-22,Rosamarina,2013-12-01,64.83
dig-23,Rubino,2013-12-01,7.02
dig-24,San Giovanni,2013-12-01,12.27
dig-25,Santa Rosalia,2013-12-01,12.95
dig-26,Scanzano,2013-12-01,3.26
dig-28,Trinità,2013-12-01,9.83
dig-01,Àncipa,2013-11-01,5.14
dig-02,Arancio,2013-11-01,20.46
dig-03,Castello,2013-11-01,11.18
dig-04,Cimia,2013-11-01,5.30
dig-05,Comunelli,2013-11-01,5.04
dig-06,Disueri,2013-11-01,1.13
dig-07,Fanaco,2013-11-01,13.09
dig-09,Garcia (M. Francese),2013-11-01,43.42
dig-10,Gorgo Lago,2013-11-01,1.09
dig-12,Leone,2013-11-01,2.61
dig-13,Nicoletti,2013-11-01,11.19
dig-14,Ogliastro (Don Sturzo),2013-11-01,23.25
dig-15,Olivo,2013-11-01,1.77
dig-17,Piana Degli Albanesi,2013-11-01,15.46
dig-18,Poma,2013-11-01,42.49
dig-19,Pozzillo,2013-11-01,12.42
dig-20,Prizzi,2013-11-01,5.33
dig-22,Rosamarina,2013-11-01,67.20
dig-23,Rubino,2013-11-01,6.63
dig-24,San Giovanni,2013-11-01,11.82
dig-25,Santa Rosalia,2013-11-01,13.00
dig-26,Scanzano,2013-11-01,3.40
dig-28,Trinità,2013-11-01,8.41
dig-01,Àncipa,2013-10-01,7.04
dig-02,Arancio,2013-10-01,21.61
dig-03,Castello,2013-10-01,11.83
dig-04,Cimia,2013-10-01,6.12
dig-05,Comunelli,2013-10-01,5.04
dig-06,Disueri,2013-10-01,1.37
dig-07,Fanaco,2013-10-01,14.49
dig-09,Garcia (M. Francese),2013-10-01,43.77
dig-10,Gorgo Lago,2013-10-01,0.70
dig-12,Leone,2013-10-01,2.77
dig-13,Nicoletti,2013-10-01,11.37
dig-14,Ogliastro (Don Sturzo),2013-10-01,25.29
dig-15,Olivo,2013-10-01,1.96
dig-17,Piana Degli Albanesi,2013-10-01,16.50
dig-18,Poma,2013-10-01,45.16
dig-19,Pozzillo,2013-10-01,23.96
dig-20,Prizzi,2013-10-01,5.50
dig-22,Rosamarina,2013-10-01,71.41
dig-23,Rubino,2013-10-01,6.95
dig-24,San Giovanni,2013-10-01,11.98
dig-25,Santa Rosalia,2013-10-01,12.59
dig-26,Scanzano,2013-10-01,3.92
dig-28,Trinità,2013-10-01,6.96
dig-01,Àncipa,2013-09-01,9.17
dig-02,Arancio,2013-09-01,22.40
dig-03,Castello,2013-09-01,12.04
dig-04,Cimia,2013-09-01,7.36
dig-05,Comunelli,2013-09-01,5.16
dig-06,Disueri,2013-09-01,0.85
dig-07,Fanaco,2013-09-01,15.61
dig-09,Garcia (M. Francese),2013-09-01,44.57
dig-10,Gorgo Lago,2013-09-01,0.51
dig-12,Leone,2013-09-01,3.07
dig-13,Nicoletti,2013-09-01,11.52
dig-14,Ogliastro (Don Sturzo),2013-09-01,27.05
dig-15,Olivo,2013-09-01,2.99
dig-17,Piana Degli Albanesi,2013-09-01,18.52
dig-18,Poma,2013-09-01,48.89
dig-19,Pozzillo,2013-09-01,32.90
dig-20,Prizzi,2013-09-01,5.63
dig-22,Rosamarina,2013-09-01,76.74
dig-23,Rubino,2013-09-01,6.97
dig-24,San Giovanni,2013-09-01,11.93
dig-25,Santa Rosalia,2013-09-01,14.05
dig-26,Scanzano,2013-09-01,4.80
dig-28,Trinità,2013-09-01,6.58
dig-01,Àncipa,2013-08-01,11.45
dig-02,Arancio,2013-08-01,22.90
dig-03,Castello,2013-08-01,14.25
dig-04,Cimia,2013-08-01,8.56
dig-05,Comunelli,2013-08-01,5.57
dig-06,Disueri,2013-08-01,2.51
dig-07,Fanaco,2013-08-01,17.00
dig-09,Garcia (M. Francese),2013-08-01,50.61
dig-10,Gorgo Lago,2013-08-01,0.64
dig-12,Leone,2013-08-01,3.50
dig-13,Nicoletti,2013-08-01,11.82
dig-14,Ogliastro (Don Sturzo),2013-08-01,35.39
dig-15,Olivo,2013-08-01,2.66
dig-17,Piana Degli Albanesi,2013-08-01,20.72
dig-18,Poma,2013-08-01,55.92
dig-19,Pozzillo,2013-08-01,60.23
dig-20,Prizzi,2013-08-01,0.63
dig-22,Rosamarina,2013-08-01,83.54
dig-23,Rubino,2013-08-01,7.94
dig-24,San Giovanni,2013-08-01,12.84
dig-25,Santa Rosalia,2013-08-01,14.84
dig-26,Scanzano,2013-08-01,5.61
dig-28,Trinità,2013-08-01,6.96
dig-01,Àncipa,2013-07-01,18.94
dig-02,Arancio,2013-07-01,24.23
dig-03,Castello,2013-07-01,17.62
dig-04,Cimia,2013-07-01,9.43
dig-05,Comunelli,2013-07-01,6.04
dig-06,Disueri,2013-07-01,3.13
dig-07,Fanaco,2013-07-01,18.15
dig-09,Garcia (M. Francese),2013-07-01,57.99
dig-10,Gorgo Lago,2013-07-01,0.80
dig-12,Leone,2013-07-01,3.69
dig-13,Nicoletti,2013-07-01,12.28
dig-14,Ogliastro (Don Sturzo),2013-07-01,42.88
dig-15,Olivo,2013-07-01,3.25
dig-17,Piana Degli Albanesi,2013-07-01,22.55
dig-18,Poma,2013-07-01,62.72
dig-19,Pozzillo,2013-07-01,78.44
dig-20,Prizzi,2013-07-01,6.81
dig-22,Rosamarina,2013-07-01,90.45
dig-23,Rubino,2013-07-01,10.29
dig-24,San Giovanni,2013-07-01,14.38
dig-25,Santa Rosalia,2013-07-01,15.63
dig-26,Scanzano,2013-07-01,6.64
dig-28,Trinità,2013-07-01,11.15
dig-01,Àncipa,2013-06-01,23.42
dig-02,Arancio,2013-06-01,26.51
dig-03,Castello,2013-06-01,20.17
dig-04,Cimia,2013-06-01,9.43
dig-05,Comunelli,2013-06-01,6.38
dig-06,Disueri,2013-06-01,4.21
dig-07,Fanaco,2013-06-01,18.92
dig-09,Garcia (M. Francese),2013-06-01,59.36
dig-10,Gorgo Lago,2013-06-01,0.74
dig-12,Leone,2013-06-01,4.04
dig-13,Nicoletti,2013-06-01,12.76
dig-14,Ogliastro (Don Sturzo),2013-06-01,47.62
dig-15,Olivo,2013-06-01,4.67
dig-17,Piana Degli Albanesi,2013-06-01,23.90
dig-18,Poma,2013-06-01,67.65
dig-19,Pozzillo,2013-06-01,93.39
dig-20,Prizzi,2013-06-01,7.03
dig-22,Rosamarina,2013-06-01,95.81
dig-23,Rubino,2013-06-01,10.89
dig-24,San Giovanni,2013-06-01,15.32
dig-25,Santa Rosalia,2013-06-01,16.04
dig-26,Scanzano,2013-06-01,7.93
dig-28,Trinità,2013-06-01,11.67
dig-01,Àncipa,2013-05-01,25.60
dig-02,Arancio,2013-05-01,27.40
dig-03,Castello,2013-05-01,20.45
dig-04,Cimia,2013-05-01,8.66
dig-05,Comunelli,2013-05-01,6.55
dig-06,Disueri,2013-05-01,5.81
dig-07,Fanaco,2013-05-01,19.23
dig-09,Garcia (M. Francese),2013-05-01,59.36
dig-10,Gorgo Lago,2013-05-01,0.71
dig-12,Leone,2013-05-01,4.14
dig-13,Nicoletti,2013-05-01,13.16
dig-14,Ogliastro (Don Sturzo),2013-05-01,47.93
dig-15,Olivo,2013-05-01,4.86
dig-17,Piana Degli Albanesi,2013-05-01,25.06
dig-18,Poma,2013-05-01,70.83
dig-19,Pozzillo,2013-05-01,95.00
dig-20,Prizzi,2013-05-01,7.08
dig-22,Rosamarina,2013-05-01,99.86
dig-23,Rubino,2013-05-01,11.21
dig-24,San Giovanni,2013-05-01,15.64
dig-25,Santa Rosalia,2013-05-01,16.21
dig-26,Scanzano,2013-05-01,9.16
dig-28,Trinità,2013-05-01,11.33
dig-01,Àncipa,2013-04-01,24.61
dig-02,Arancio,2013-04-01,26.80
dig-03,Castello,2013-04-01,20.95
dig-04,Cimia,2013-04-01,7.67
dig-05,Comunelli,2013-04-01,6.48
dig-06,Disueri,2013-04-01,6.55
dig-07,Fanaco,2013-04-01,19.33
dig-09,Garcia (M. Francese),2013-04-01,62.42
dig-10,Gorgo Lago,2013-04-01,0.73
dig-12,Leone,2013-04-01,4.20
dig-13,Nicoletti,2013-04-01,13.35
dig-14,Ogliastro (Don Sturzo),2013-04-01,41.16
dig-15,Olivo,2013-04-01,4.73
dig-17,Piana Degli Albanesi,2013-04-01,25.00
dig-18,Poma,2013-04-01,72.35
dig-19,Pozzillo,2013-04-01,91.13
dig-20,Prizzi,2013-04-01,7.97
dig-22,Rosamarina,2013-04-01,99.72
dig-23,Rubino,2013-04-01,11.46
dig-24,San Giovanni,2013-04-01,15.92
dig-25,Santa Rosalia,2013-04-01,15.77
dig-26,Scanzano,2013-04-01,10.43
dig-28,Trinità,2013-04-01,11.28
dig-01,Àncipa,2013-03-01,23.85
dig-02,Arancio,2013-03-01,26.69
dig-03,Castello,2013-03-01,19.37
dig-04,Cimia,2013-03-01,5.91
dig-05,Comunelli,2013-03-01,5.70
dig-06,Disueri,2013-03-01,3.21
dig-07,Fanaco,2013-03-01,19.35
dig-09,Garcia (M. Francese),2013-03-01,65.00
dig-10,Gorgo Lago,2013-03-01,0.69
dig-12,Leone,2013-03-01,4.19
dig-13,Nicoletti,2013-03-01,12.22
dig-14,Ogliastro (Don Sturzo),2013-03-01,38.93
dig-15,Olivo,2013-03-01,3.99
dig-17,Piana Degli Albanesi,2013-03-01,21.88
dig-18,Poma,2013-03-01,54.96
dig-19,Pozzillo,2013-03-01,54.02
dig-20,Prizzi,2013-03-01,7.55
dig-22,Rosamarina,2013-03-01,99.30
dig-23,Rubino,2013-03-01,8.83
dig-24,San Giovanni,2013-03-01,15.74
dig-25,Santa Rosalia,2013-03-01,13.63
dig-26,Scanzano,2013-03-01,10.16
dig-28,Trinità,2013-03-01,11.64
dig-01,Àncipa,2013-02-01,16.03
dig-02,Arancio,2013-02-01,28.58
dig-03,Castello,2013-02-01,20.44
dig-04,Cimia,2013-02-01,4.70
dig-05,Comunelli,2013-02-01,5.48
dig-06,Disueri,2013-02-01,3.75
dig-07,Fanaco,2013-02-01,16.39
dig-09,Garcia (M. Francese),2013-02-01,58.29
dig-10,Gorgo Lago,2013-02-01,0.66
dig-12,Leone,2013-02-01,3.88
dig-13,Nicoletti,2013-02-01,12.30
dig-14,Ogliastro (Don Sturzo),2013-02-01,37.87
dig-15,Olivo,2013-02-01,3.80
dig-17,Piana Degli Albanesi,2013-02-01,18.29
dig-18,Poma,2013-02-01,37.51
dig-19,Pozzillo,2013-02-01,39.88
dig-20,Prizzi,2013-02-01,7.88
dig-22,Rosamarina,2013-02-01,80.89
dig-23,Rubino,2013-02-01,6.64
dig-24,San Giovanni,2013-02-01,14.07
dig-25,Santa Rosalia,2013-02-01,13.20
dig-26,Scanzano,2013-02-01,7.57
dig-28,Trinità,2013-02-01,12.01
dig-01,Àncipa,2013-01-01,5.83
dig-02,Arancio,2013-01-01,22.13
dig-03,Castello,2013-01-01,11.58
dig-04,Cimia,2013-01-01,3.68
dig-05,Comunelli,2013-01-01,5.37
dig-06,Disueri,2013-01-01,3.75
dig-07,Fanaco,2013-01-01,9.57
dig-09,Garcia (M. Francese),2013-01-01,36.53
dig-10,Gorgo Lago,2013-01-01,0.63
dig-12,Leone,2013-01-01,3.54
dig-13,Nicoletti,2013-01-01,12.32
dig-14,Ogliastro (Don Sturzo),2013-01-01,35.60
dig-15,Olivo,2013-01-01,3.44
dig-17,Piana Degli Albanesi,2013-01-01,14.83
dig-18,Poma,2013-01-01,23.75
dig-19,Pozzillo,2013-01-01,26.68
dig-20,Prizzi,2013-01-01,4.05
dig-22,Rosamarina,2013-01-01,64.80
dig-23,Rubino,2013-01-01,4.48
dig-24,San Giovanni,2013-01-01,12.22
dig-25,Santa Rosalia,2013-01-01,12.59
dig-26,Scanzano,2013-01-01,2.17
dig-28,Trinità,2013-01-01,7.68
dig-01,Àncipa,2012-12-01,0.20
dig-02,Arancio,2012-12-01,21.92
dig-03,Castello,2012-12-01,9.44
dig-04,Cimia,2012-12-01,3.78
dig-05,Comunelli,2012-12-01,5.40
dig-06,Disueri,2012-12-01,3.86
dig-07,Fanaco,2012-12-01,9.41
dig-09,Garcia (M. Francese),2012-12-01,35.14
dig-10,Gorgo Lago,2012-12-01,0.63
dig-12,Leone,2012-12-01,3.41
dig-13,Nicoletti,2012-12-01,12.52
dig-14,Ogliastro (Don Sturzo),2012-12-01,35.12
dig-15,Olivo,2012-12-01,3.31
dig-17,Piana Degli Albanesi,2012-12-01,14.08
dig-18,Poma,2012-12-01,23.87
dig-19,Pozzillo,2012-12-01,23.91
dig-20,Prizzi,2012-12-01,3.26
dig-22,Rosamarina,2012-12-01,67.20
dig-23,Rubino,2012-12-01,4.38
dig-24,San Giovanni,2012-12-01,11.95
dig-25,Santa Rosalia,2012-12-01,12.90
dig-26,Scanzano,2012-12-01,2.23
dig-28,Trinità,2012-12-01,6.99
dig-01,Àncipa,2012-11-01,1.16
dig-02,Arancio,2012-11-01,22.05
dig-03,Castello,2012-11-01,8.64
dig-04,Cimia,2012-11-01,4.12
dig-05,Comunelli,2012-11-01,5.29
dig-06,Disueri,2012-11-01,1.96
dig-07,Fanaco,2012-11-01,10.79
dig-09,Garcia (M. Francese),2012-11-01,35.88
dig-10,Gorgo Lago,2012-11-01,0.60
dig-12,Leone,2012-11-01,3.42
dig-13,Nicoletti,2012-11-01,12.73
dig-14,Ogliastro (Don Sturzo),2012-11-01,34.36
dig-15,Olivo,2012-11-01,3.24
dig-17,Piana Degli Albanesi,2012-11-01,14.04
dig-18,Poma,2012-11-01,25.65
dig-19,Pozzillo,2012-11-01,24.10
dig-20,Prizzi,2012-11-01,3.32
dig-22,Rosamarina,2012-11-01,67.04
dig-23,Rubino,2012-11-01,4.37
dig-24,San Giovanni,2012-11-01,11.47
dig-25,Santa Rosalia,2012-11-01,13.77
dig-26,Scanzano,2012-11-01,3.05
dig-28,Trinità,2012-11-01,6.32
dig-01,Àncipa,2012-10-01,4.67
dig-02,Arancio,2012-10-01,21.87
dig-03,Castello,2012-10-01,7.07
dig-04,Cimia,2012-10-01,5.16
dig-05,Comunelli,2012-10-01,5.19
dig-06,Disueri,2012-10-01,1.67
dig-07,Fanaco,2012-10-01,12.09
dig-09,Garcia (M. Francese),2012-10-01,38.87
dig-10,Gorgo Lago,2012-10-01,0.85
dig-12,Leone,2012-10-01,3.40
dig-13,Nicoletti,2012-10-01,13.16
dig-14,Ogliastro (Don Sturzo),2012-10-01,37.25
dig-15,Olivo,2012-10-01,3.06
dig-17,Piana Degli Albanesi,2012-10-01,14.98
dig-18,Poma,2012-10-01,28.61
dig-19,Pozzillo,2012-10-01,31.56
dig-20,Prizzi,2012-10-01,3.63
dig-22,Rosamarina,2012-10-01,74.39
dig-23,Rubino,2012-10-01,4.42
dig-24,San Giovanni,2012-10-01,11.19
dig-25,Santa Rosalia,2012-10-01,14.98
dig-26,Scanzano,2012-10-01,4.04
dig-28,Trinità,2012-10-01,5.95
dig-01,Àncipa,2012-09-01,6.89
dig-02,Arancio,2012-09-01,22.55
dig-03,Castello,2012-09-01,9.28
dig-04,Cimia,2012-09-01,6.41
dig-05,Comunelli,2012-09-01,5.18
dig-06,Disueri,2012-09-01,1.80
dig-07,Fanaco,2012-09-01,13.85
dig-09,Garcia (M. Francese),2012-09-01,43.69
dig-10,Gorgo Lago,2012-09-01,0.70
dig-12,Leone,2012-09-01,3.50
dig-13,Nicoletti,2012-09-01,13.55
dig-14,Ogliastro (Don Sturzo),2012-09-01,43.14
dig-15,Olivo,2012-09-01,3.22
dig-17,Piana Degli Albanesi,2012-09-01,15.80
dig-18,Poma,2012-09-01,33.06
dig-19,Pozzillo,2012-09-01,50.79
dig-20,Prizzi,2012-09-01,4.66
dig-22,Rosamarina,2012-09-01,80.82
dig-23,Rubino,2012-09-01,4.57
dig-24,San Giovanni,2012-09-01,11.30
dig-25,Santa Rosalia,2012-09-01,16.45
dig-26,Scanzano,2012-09-01,4.91
dig-28,Trinità,2012-09-01,6.30
dig-01,Àncipa,2012-08-01,9.45
dig-02,Arancio,2012-08-01,23.99
dig-03,Castello,2012-08-01,12.93
dig-04,Cimia,2012-08-01,8.26
dig-05,Comunelli,2012-08-01,5.78
dig-06,Disueri,2012-08-01,2.88
dig-07,Fanaco,2012-08-01,15.60
dig-09,Garcia (M. Francese),2012-08-01,51.65
dig-10,Gorgo Lago,2012-08-01,0.76
dig-12,Leone,2012-08-01,3.58
dig-13,Nicoletti,2012-08-01,14.13
dig-14,Ogliastro (Don Sturzo),2012-08-01,54.53
dig-15,Olivo,2012-08-01,4.01
dig-17,Piana Degli Albanesi,2012-08-01,17.20
dig-18,Poma,2012-08-01,39.70
dig-19,Pozzillo,2012-08-01,72.26
dig-20,Prizzi,2012-08-01,6.55
dig-22,Rosamarina,2012-08-01,86.76
dig-23,Rubino,2012-08-01,7.94
dig-24,San Giovanni,2012-08-01,12.67
dig-25,Santa Rosalia,2012-08-01,18.16
dig-26,Scanzano,2012-08-01,5.72
dig-28,Trinità,2012-08-01,7.34
dig-01,Àncipa,2012-07-01,16.65
dig-02,Arancio,2012-07-01,25.67
dig-03,Castello,2012-07-01,16.82
dig-04,Cimia,2012-07-01,8.69
dig-05,Comunelli,2012-07-01,6.21
dig-06,Disueri,2012-07-01,3.96
dig-07,Fanaco,2012-07-01,17.28
dig-09,Garcia (M. Francese),2012-07-01,60.65
dig-10,Gorgo Lago,2012-07-01,0.97
dig-12,Leone,2012-07-01,3.73
dig-13,Nicoletti,2012-07-01,14.77
dig-14,Ogliastro (Don Sturzo),2012-07-01,65.14
dig-15,Olivo,2012-07-01,4.80
dig-17,Piana Degli Albanesi,2012-07-01,18.86
dig-18,Poma,2012-07-01,46.00
dig-19,Pozzillo,2012-07-01,91.26
dig-20,Prizzi,2012-07-01,7.33
dig-22,Rosamarina,2012-07-01,92.35
dig-23,Rubino,2012-07-01,7.36
dig-24,San Giovanni,2012-07-01,14.30
dig-25,Santa Rosalia,2012-07-01,19.53
dig-26,Scanzano,2012-07-01,7.03
dig-28,Trinità,2012-07-01,11.70
dig-01,Àncipa,2012-06-01,23.36
dig-02,Arancio,2012-06-01,27.52
dig-03,Castello,2012-06-01,20.03
dig-04,Cimia,2012-06-01,8.79
dig-05,Comunelli,2012-06-01,6.50
dig-06,Disueri,2012-06-01,4.42
dig-07,Fanaco,2012-06-01,18.41
dig-09,Garcia (M. Francese),2012-06-01,62.70
dig-10,Gorgo Lago,2012-06-01,1.14
dig-12,Leone,2012-06-01,3.97
dig-13,Nicoletti,2012-06-01,15.28
dig-14,Ogliastro (Don Sturzo),2012-06-01,72.04
dig-15,Olivo,2012-06-01,5.17
dig-17,Piana Degli Albanesi,2012-06-01,20.12
dig-18,Poma,2012-06-01,50.83
dig-19,Pozzillo,2012-06-01,100.21
dig-20,Prizzi,2012-06-01,7.94
dig-22,Rosamarina,2012-06-01,97.62
dig-23,Rubino,2012-06-01,8.59
dig-24,San Giovanni,2012-06-01,15.44
dig-25,Santa Rosalia,2012-06-01,18.76
dig-26,Scanzano,2012-06-01,7.79
dig-28,Trinità,2012-06-01,12.04
dig-01,Àncipa,2012-05-01,23.76
dig-02,Arancio,2012-05-01,28.49
dig-03,Castello,2012-05-01,20.88
dig-04,Cimia,2012-05-01,7.83
dig-05,Comunelli,2012-05-01,6.70
dig-06,Disueri,2012-05-01,5.92
dig-07,Fanaco,2012-05-01,19.12
dig-09,Garcia (M. Francese),2012-05-01,63.80
dig-10,Gorgo Lago,2012-05-01,0.82
dig-12,Leone,2012-05-01,4.19
dig-13,Nicoletti,2012-05-01,15.70
dig-14,Ogliastro (Don Sturzo),2012-05-01,73.62
dig-15,Olivo,2012-05-01,5.44
dig-17,Piana Degli Albanesi,2012-05-01,20.70
dig-18,Poma,2012-05-01,54.04
dig-19,Pozzillo,2012-05-01,100.08
dig-20,Prizzi,2012-05-01,7.97
dig-22,Rosamarina,2012-05-01,101.48
dig-23,Rubino,2012-05-01,8.84
dig-24,San Giovanni,2012-05-01,15.88
dig-25,Santa Rosalia,2012-05-01,20.03
dig-26,Scanzano,2012-05-01,8.53
dig-28,Trinità,2012-05-01,12.06
dig-01,Àncipa,2012-04-01,23.04
dig-02,Arancio,2012-04-01,28.18
dig-03,Castello,2012-04-01,20.91
dig-04,Cimia,2012-04-01,6.39
dig-05,Comunelli,2012-04-01,6.76
dig-06,Disueri,2012-04-01,6.82
dig-07,Fanaco,2012-04-01,19.19
dig-09,Garcia (M. Francese),2012-04-01,63.76
dig-10,Gorgo Lago,2012-04-01,0.75
dig-12,Leone,2012-04-01,3.80
dig-13,Nicoletti,2012-04-01,15.88
dig-14,Ogliastro (Don Sturzo),2012-04-01,72.60
dig-15,Olivo,2012-04-01,5.38
dig-17,Piana Degli Albanesi,2012-04-01,20.84
dig-18,Poma,2012-04-01,54.80
dig-19,Pozzillo,2012-04-01,100.67
dig-20,Prizzi,2012-04-01,8.32
dig-22,Rosamarina,2012-04-01,101.81
dig-23,Rubino,2012-04-01,8.83
dig-24,San Giovanni,2012-04-01,15.90
dig-25,Santa Rosalia,2012-04-01,20.07
dig-26,Scanzano,2012-04-01,8.65
dig-28,Trinità,2012-04-01,11.72
